9865168540295859	Transformada rápida de Fourier: algoritmos e implementação
1842905075999080	Uma Metodologia para Auxiliar na Seleção de Atributos Relevantes usados por Algoritmos de Aprendizado no Processo de Classificação de Textos
1842905075999080	Utilizando Algoritmos de Aprendizado Semi-supervisionados Multi-visão como Rotuladores de Texto
3321808081741550	Resolução do problema de alocação de motoristas de ônibus usando técnicas de metaheurísticas
4456728413230670	Algoritmos de Segmentação Bio-Inspirados Aplicados a Imagens Medicas de Ultrassom e fMRI
5751007895678170	Previsão de vazões em tempo real usando mínimos quadrados generalizado
5751007895678170	Otimização do despacho hidrotérmico mediante algoritmos híbridos com computação de alto desempenho: modelo PHOENIX
6163089025212520	Ensino de Algoritmos baseado na Aprendizagem Significativa utilizando o Ambiente de Avaliação NetEdu
42213090238338	Algoritmos Básicos em Criptografia
93221015689558	Projecto de Estabilizadores Robustos de Sistemas de Potencia Via Algoritmos Genéticos en Ambiente Computacional Paralelo
93221015689558	Projeto de Estabilizadores Robustos de Sistemas de Potência via Algoritmos Genéricos em Ambiente Computacional Paralelo
93760864518058	Dimensionamento de Experimentos em Escala Reduzida usando Algoritmos Genéticos
107727024654188	Jogos Educativos Computadorizados Utilizando a Abordagem de Algoritmos Genéticos
107727024654188	Aplicação de Algoritmos Genéticos na Adaptação de um Ambiente Multiagente Interativo de Aprendizagem
107727024654188	Ferramentas para o Ensino de Algoritmos e Programação
162081093970868	PortuCol: uma pseudolinguagem inspirada em C ANSI para o Ensino de Lo&#769;gica de Programac&#807;a&#771;o e Algoritmos
191048428072248	Seleção de Serviços em grade P2P utilizando Algoritmos Genéticos
192590447392368	Otimização Econômica da Exploração Agrícola do Distrito Baixo Acaraú-CE, Utilizando a Programação Linear
211300683784278	L(2,1)-colorações: algoritmos e limites superiores em classes de grafos
229734734009338	Utilização de Algoritmos Genéticos Na Otimização Automática de Recargas de Reatores A Água Pressurizada: Uma Nova Modelagem.
261838076132788	Projeto Robusto de Estabilizadores de Sistemas de Potência Baseado em Algoritmos Geneticos
261838076132788	Solução de Problemas de Mínimos Quadrados com Restrições de Igualdade Através do Uso de Rotação de Givens
261838076132788	Projeto de Planos de Medição para Estimação de Estados via Algoritmos Genéticos
261838076132788	Projeto de Estabilizadores Robustos de Sistema de Potência via Algoritmos Genéticos em Ambientes Computacional Paralelo
261838076132788	Proyecto de Estabilizadores Robusto de Sistemas de Potencia via Algoritmos Genéticos en Ambientes Computacional Paralelo
271195734028768	Investigação e Implementação da persistência em uma estrutura de índices métrica e de algoritmos de bulk loading
294676847895948	Previsão de propriedades do biodiesel e suas misturas por regressão por mínimos quadrados parciais usando espectros de infravermelho médio
357916344728478	Uso de Algoritmos Genéticos para Determinação de Preço de Venda de Produtos: Um Exemplo Ilustrativo.
357916344728478	Aplicação de Algoritmos Genéticos em Sistemas de Apoio à Decisão para Determinação de Preços de Venda.
370585274989498	O Labirinto do Rato Cego: Aprendizagem Baseada em Projeto em Algoritmos e Programação de Computadores
410013913891248	Metaheurísticas Aplicadas ao Sistema de Transporte Público
410013913891248	Análise Comparativa de Algoritmos Eficientes para o Problema de Caminho Mínimo
410013913891248	UM COMPARATIVO DE METAHEURÍSTICAS APLICADAS A PROBLEMAS DE BIN PACKING BIDIMENSIONAL COM FROTA HETEROGÊNEA
410013913891248	Aplicação de Programação Linear para maximização de lucros das vendas de uma Associação Atlética Acadêmica
410013913891248	APLICAÇÃO DE PROGRAMAÇÃO LINEAR PARA MAXIMIZAÇÃO DE LUCROS EM UMA PANIFICADORA DE PEQUENO PORTE DO TRIÂNGULO MINEIRO
410013913891248	APLICAÇÃO DE PROGRAMAÇÃO LINEAR PARA MAXIMIZAÇÃO DE LUCRO DAS VENDAS DE UMA ASSOCIAÇÃO ATLÉTICA ACADÊMICA
433008527802538	Uma análise da eficiência de estratégias de algoritmos de escalonamento de listas em memórias PCM
492699174212608	Projeto de um controlador robusto via programação linear
497424493730558	Algoritmos Bio-inspirados em Eletromagnetismo
497424493730558	Filtros Ópticos Otimizados por Algoritmos Genéticos Associados à Lógica Nebulosa
532138132342508	Software para Ajustamento de Triangulações e Poligonações pelo Método dos Mínimos Quadrados
595155060933638	OTIMIZAÇÃO DA LOCAÇÃO DE POÇOS EM RESERVATÓRIOS DE PETRÓLEO UTILIZANDO MODELOS DE SUBSTITUTOS E ALGORITMOS GENÉTICOS
613065640253948	Otimização de Processos em Larga Escala utilizando Algoritmos.
730966461683258	Um Ambiente de Prototipagem Rápida para o Desenvolvimento de Algoritmos de Navegação de Robôs Móveis Baseada em Visão
754166113568098	Métodos e Algoritmos Para Correlação de Alarmes em Redes de Telecomunicações
817306684586468	Planejamento da distribuição de gases na usina siderúrgica integrada  através da programação linear inteira mista
840799835518018	Programação linear fracionária: análise da produtividade entre unidades bancárias
840799835518018	Modelos de programação linear e de programação por metas para aceleração de projetos em um ambiente just-in-time
851227084319958	Modelagem Orientada a Objetos para Mineração de Dados Contínuos utilizando Algoritmos Genéticos
851227084319958	Desenvolvimento do Software MinAG - Mineração de Dados Contínuos utilizando Algoritmos Genéticos
853074551999988	Algoritmos de Pontos Interiores Aplicado a Fluxo em Redes
853074551999988	Explorando Algoritmos Inspirados em Colônias de Formigas no Contexto do Agrupamento de Dados em Quimiotaxonomia
868909503278328	Arranjo Visual de Grafos Utilizando os Algoritmos Genéticos
873496251879638	Algoritmos Evolutivos Nebulosos
873496251879638	Determinação de Aproximação de Funções Não Lineares Para Sistemas Embarcados Utilizando Algoritmos Genéticos Hibrído
896664096063128	Otimização de processos de fabricação por usinagem via programação linear
896664096063128	A usinagem e a programação linear, parceria perfeita
896664096063128	Desenvolvimento de um modelo matemático para composição das tolerâncias dimensionais determinísticas via programação linear
925150626762308	Uma Experiência no Ensino de Algoritmos utilizando Ambientes Visuais de Programação 3D
946722048975388	Aplicacao de Algoritmos Imunologicos em Planejamento Celular
946722048975388	Otimização da Capacidade de Sistemas MIMO utilizando Algoritmos Genéticos
946722048975388	Algoritmos Bio-Inspirados Aplicados em Projeto de Sistemas MIMO
977335703455448	Otimização da demanda e do faturamento da energia elétrica utilizando algoritmos genéticos
1049532071774598	Comparação do Desempenho de Algoritmos Bioinspirados de Otimização Multiobjetivos para Projeto de Amplificadores Raman
1097468139544018	Relato sobre o ensino de algoritmos a estudantes do quinto ano do ensino público fundamental
1097468139544018	Proposta de atividade para o quinto ano do ensino fundamental: Algoritmos Desplugados
1097468139544018	Pensamento Computacional no Ensino Fundamental: Relato de Atividade de Introdução a Algoritmos
1131927171712708	Algoritmos heurísticos e exatos para o Problema de Inundação livre em grafos
1131927171712708	Algoritmos para Resolução de Deadlocks em Grafos Subcúbicos
1149688931140368	Avaliação do Desempenho de Algoritmos Genéticos Em Otimização de Portfólios
1154673226500318	Protocolo Experimental para el Entrenamiento y Evaluación de Algoritmos Mioeléctricos en el Control de Prótesis Transfemoral
1238110848150688	A Programação Linear Como Ferramenta Indispensável na Tomada de Decisões
1269340562746618	O problema dos transportes da programação linear e seu relacionamento com o modelo gravitacional entrópico de distribuição de viagens.
1269340562746618	Análise comparativa dos resultados obtidos pelo modelo gravitacional entrópico de distribuição de viagens e pelo problema dos transportes da programação linear na região de Florianópolis
1314950090980188	ANÁLISE COMPARATIVA DE ALGORITMOS EFICIENTES PARA O PROBLEMA DO CAMINHO MÍNIMO
1320324289662918	TBC-AED e TBC-AED/WEB: Um Desafio no Ensino de Algoritmos, Estruturas de Dados e Programação
1320324289662918	TBC-AED: Um Software Gráfico para Apresentação de Algoritmos e Estruturas de Dados aos Iniciantes em Computação e Informática
1320324289662918	Avaliação de Interfaces de Ferramentas Computacionais para o Ensino de Estruturas de Dados e Algoritmos em Grafos: Heurísticas de Usabilidade
1320324289662918	Um Software Gráfico Educacional para o Ensino de Algoritmos em Grafos
1320324289662918	TBC-GRAFOS/WEB ? Treinamento Baseado em Computador para Algoritmos em Grafos Via Web
1320324289662918	Questões e Desafios no Ensino de Algoritmos e Programação: Identificando Aspectos importantes no Processo de Aprendizagem Apoiado por Computador
1320324289662918	O Uso de Ambientes Gráficos para Ensino e Aprendizagem de Estruturas de Dados e de Algoritmos em Grafos
1320324289662918	Uma Proposta de Cenário para Ensino de Algoritmos e Programação com Contribuições de Cooperação, Colaboração e Coordenação
1321582809712928	Estratégias ótimas para conquista de clientes por um banco brasileiro: uma análise à luz da teoria dos jogos e da programação linear
1322699438617278	Comparação do Desempenho de Algoritmos Bioinspirados de Otimização Multiobjetivos para Projeto de Amplificadores Raman
1399058889534718	Simulação do escoamento de um fluido viscoelástico tipo Oldroyd-B em um canal com fenda via método de Galerkin Mínimos Quadrados
1438044221630918	Avaliação de algoritmos de classificação supervisionada para imagens do Cbers-2 da Região do Parque Estadual do Rio Doce-MG
1458985996275598	[000940198] Araújo, Willian Fernandes; Primo, Alex Fernando Teixeira. 'Mostrando mais conteúdo de alta qualidade' : uma análise da filtragem de informação por algoritmos no Facebook
1526946408801828	Otimização de Processos Químicos Utilizando Algoritmos Genéticos
1526946408801828	Identificação de Bioprocessos Utilizando Algoritmos Genéticos
1527901631481888	Heurísticas para seleção da população inicial de algoritmos de teste baseado em busca para software controlador de veículos autônomos
1527901631481888	Uma abordagem para geração automática de dados de teste utilizando algoritmos evolutivos para software controlador de veículos autônomos
1539584880795958	Aplicação de Algoritmos Genéticos ao Problema de Cobertura de Conjunto
1539584880795958	ALGORITMOS HEURÍSTICOS CONSTRUTIVOS PARA AGRUPAMENTO DE ALUNOS EM TURMAS
1553988173177788	Projeto de controladores PID com ganhos variantes para uma classe de sistemas lineares e aplicações à determinação de algoritmos de processamento de sinais
1565296529736448	Ambiente de Software para Elaboração e Gerenciamento de Modelos Matemáticos para Problemas de Programação Linear e Inteira
1573696350142408	Algoritmos da generalização cartográfica em SIG
1580115716308628	Controle de Altitude de um Motor-Hélice Utilizando o Algoritmo de Golub-Householder para Modelagem Não-Linear e Algoritmos Genéticos para Sintonia do Controlador
1635797379532528	Localização de Inter-harmônicos Utilizando Algoritmos Genéticos-Aplicação ao Estudo de Faltas em Motores de Indução.
1635797379532528	Estudo comparativo entrealgoritmos recursivos para rastreamento de harmônicos.
1640275970796898	Metodologia para Localização de Ativos por Algoritmos de Fusão de Sensores para Rastreamento Autônomo
1648316318310818	Cerejeira: delimitadores ambientais para controle de diversidade utilizando algoritmos genéticos interativos.
1694551613184958	Análise comparativa entre goal programming e mínimos quadrados ordinários no ajuste de modelos de regressão
1701890630305298	Aplicação do problema do menor caminho via programação linear como ferramenta de planejamento de parques florestais.
1706006778777018	Algoritmos de Alta Precisão em Elementos Finitos
1747957866812418	Clusterização através de Redes Neurais com Aprendizado Não Supervisionado com Ajustes dos Parâmetros de Treinamento utilizando Algoritmos Genéticos
1747957866812418	Algoritmo de Seleção Negativa com Geração de Detectores através de Algoritmos Genéticos e Integração Quasi-Monte Carlo
1747957866812418	Interpolação de Termoresistências com Poucos Pontos Usando Algoritmos Genéticos
1747957866812418	Algoritmos para Auto-Ajuste de Sensores Utilizando Redes Neurais
1747957866812418	Utilização de Algoritmos Genéticos para Interpolação de Valores de Medição de Termoresistênicias (RTD)
1747957866812418	Aplicação de Algoritmos Genéticos para Inicialização de Controladores Adaptativos e Redução de Conhecimentos Prévios
1747957866812418	Coordenação ótima da proteção de sobrecorrente de relés digitais em subestações industriais utilizando algoritmos genéticos
1769103030795618	PLANEJAMENTO DO CORTE DE PALMILHAS NA MELHORIA DO DESEMPENHO PRODUTIVO UTILIZANDO PROGRAMAÇÃO LINEAR INTEIRA
1812806190521028	Eficiência de Algoritmos para Treinamento de Redes Neuronais: um Estudo de Caso
1812806190521028	Aplicação de algoritmos fuzzy e neuro-fuzzy na inferência de variáveis do processo de produção de enzima penicilina G acilase
1820487447148268	Mineração de Critério de Credit Scoring Utilizando Algoritmos Genéticos
1820487447148268	Usando Autômatos Celulares Probabilistas e Algoritmos Genéticos na Previsão de Séries Temporais Epidemiológicas: A Propagação da Dengue na Cidade do Rio de Janeiro em 2007
1827313288132728	Restauração de Sistemas de Potência Após Blecautes: Um Modelo Baseado Em Programação Linear
1827313288132728	Planejamento de reativos em sistemas de energia elétrica utilizando uma metodologia mista: Programação linear-algoritmo genético
1827313288132728	Programação linear inteira mista no ambiente do MATLAB
1845236241293068	Introdução à Mineração de Dados Educacionais com Algoritmos de Árvore de Decisão
1909388193748268	O desempenho dos estudantes nas disciplinas de algoritmos e programação de computadores: um retrato dos cursos de engenharia da UFPR
1909388193748268	Um retrato do ensino de algoritmos e programação de computadores em cursos de Engenharia de Produção
1909388193748268	Pesquisa no ensino de algoritmos e programação nas engenharias: estudos e resultados preliminares
1912113095988528	Ações de Controle na Laminação de Tiras - Uma Abordagem via Algoritmos Genéticos
1912113095988528	Uma aplicação de algoritmos genéticos no estabelecimento e controle do processo de laminação de tiras
1912113095988528	Identificação de parâmetros do modelo de geradores fotovoltaicos por algoritmos genéticos
1916886621452638	Implementação de uma Unidade de Processamento Reconfigurável para Algoritmos Genéticos.
1916886621452638	Análise e Implementação de Algoritmos para Localização e Mapeamento de Robôs Móveis Baseado em Computação Reconfigurável
1916886621452638	Otimizando Algoritmos Robóticos em Linguagem C para o Processador Nios II
1972734433460838	SAED: Um Software Educacional para o Ensino de Algoritmos e Estruturas de Dados
2062918633528508	Mínimos Quadrados Aplicados à Identificação de Parâmetros da Mecânica Respiratória
2064404611798738	Algoritmos para Posicionamento de Conversores em Redes Ópticas
2127201093718098	Uma Oficina para Ensino de Algoritmos Paralelos por Meio de Computação Desplugada
2127706553090788	Algoritmos para prova de teoremas em lógicas não clássicas
2171782600728348	Estudo Sobre Modelos de Rede e Algoritmos de Busca de Caminho Mínimo Para Desenvolvimento de Sistema Para Análise de Malha Viária Urbana
2182811805491668	Algoritmos de Controle Cinemático com Desvio de Obstáculos aplicados à Robôs do tipo Pórtico
2203340146534458	Algoritmos práticos para dimensionamento de tubulações.
2236381891580848	Aplicação de Algoritmos Genéticos para Inicialização de Controladores Adaptativos e Redução de Conhecimentos Prévios
2266045393321248	Utilização da plataforma Arduino para a solução de Problemas por alunos da disciplina de Introdução à Engenharia Elétrica e Algoritmos e Lógica de Programação do IFPB
2291334095539768	O Problema da Alocação Dinâmica de Espaços: aplicação das metaheurísticas GRASP e busca tabu
2291334095539768	ABORDAGEM DE PROBLEMA DE PROGRAMAÇÃO LINEAR APLICADA À SELEÇÃO GRANULOMÉTRICA PARA MISTURAS ASFÁLTICAS
2294602229519458	Escalonamento de Tripulação por Computador: Revisão de Modelos e Algoritmos
2294602229519458	Algoritmos Genéticos: Uma Meta-heurística para o Problema do Caixeiro Viajante (PCV)
2294602229519458	Aplicação de Algoritmos Genéticos ao Problema de Cobertura de Conjunto
2294602229519458	Desenvolvimento e Aplicação de Algoritmos Heurísticos ao Problema de Alocação de Espaço Físico em Universidade
2294602229519458	Algoritmos Heurísticos Construtivos para Agrupamento de Alunos em Turmas
2294602229519458	Comparação de Algoritmos Heurísticos para um Problema de Planejamento Operacional de Transporte Público
2294602229519458	Algoritmos baseados na meta-heurística VNS aplicados ao Problema de Escalonamento de Motoristas de Ônibus
2306437355701828	Da Análise Espacial à Análise do Espaço: para além dos algoritmos
2319560685150418	Avaliação de algoritmos bio-óticos em massas d'água amazônicas
2341184189645578	Aplicação de Algoritmos Genéticos na Otimização da Política de Manutenções Preventivas de Um Sistema Nuclear
2341184189645578	Algoritmos Genéticos En la Optimización de Redes Hidráulicas en Sistemas Flotante
2341184189645578	Aplicação de Algoritmos Genéticos à Otimização de Redes Hidráulicas
2341184189645578	Otimização de Política de Manutenções Preventivas de Sistemas Industriais por Algoritmos Genéticos Usando um Modelo de Disponibilidade e Custo
2341184189645578	Dimensionamento de Experimentos em Escala Reduzida Usando Algoritmos Genéticos
2341184189645578	Aplicação de Algoritmos Genéticos à Otimização Integrada da Disponibilidade de Sistemas de Segurança
2378568354069958	Introdução de Algoritmos e Fluxogramas no Projeto de Inclusão Informacional
2379169013108798	Estratégias com Algoritmos Híbridos para Projeto de Redes Ópticas
2379169013108798	Comparação do Desempenho de Algoritmos Bioinspirados de Otimização Multiobjetivos para Projeto de Amplificadores Raman
2394009040939868	Estimação da frequência fundamental de sinais de tensão utilizando o método dos mínimos quadrados
2438486171976888	Estudo do Fenômeno de Cargas Concentradas Utilizando Algoritmos Genéticos
2438486171976888	Otimização de Ligações Estruturais em Aço Através de Algoritmos Genéticos
2438486171976888	Calibraçâo da Rigidez Pós-Limite de Ligações Viga-Coluna Utilizando-se Algoritmos Genéticos
2438486171976888	A Otimização Estrutural de Ligações Semi-Rígidas Mistas Através de Algoritmos Genéticos
2442749120073858	Utilização de regressão por mínimos quadrados parciais na predição de constantes de estabilidade de complexos
2511674814155918	USO DE FERRAMENTAS DE PROGRAMAÇÃO LINEAR NA MINIMIZAÇÃO DOS CUSTOS DE TRANSPORTE DE BIOETANOL NO MATO GROSSO DO SUL
2511892257148568	O problema da clusterização de pontos de demanda em uma operação logística: uma análise comparativa de metaheurísticas aplicadas a um problema real
2526434368355538	Protótipo para solucionar problemas de programação linear pelo método simplex-forma padrão
2530325413796068	Localização baseada em método Monte Carlo e Algoritmos Genéticos para Robótica Móvel
2540021612837638	Desenvolvimento de Algoritmos para Avaliação Quantitativa de Imagens de Fantomas Mamográficos
2555714512247868	Modelos e Algoritmos para o Problema da Diversidade Máxima
2555714512247868	Algoritmos Baseados na Metaheurística GRASP para Implantação de Unidades de Comunicação em Redes Veiculares Garantindo Qualidade de Serviço
2555714512247868	Problema da Deposição Gamma: Prova da NP-Completude e um Novo Modelo de Programação Linear
2570668926831818	A Evolução dos Algoritmos das Aritméticas ao Longo da História
2634865183299598	Projeto de Controladores para Sistemas de Potência Utilizando Algoritmos Clássicos e Heurísticos
2642023921033678	Aplicação dos Algoritmos K-Means e C4.5 aos resultados do teste em competência em leitura de palavras.
2646221202226948	O Uso de Algoritmos de Similaridade para Concordância das Análises de Erros de Tarefas Matemáticas
2672329280870888	Programação linear multiobjetivo para o problema de planejamento de expansão da matriz energética
2705482491885908	Determinação dos desvios transversais de um torno mecânico convencional e compensação de desalinhamento com a aplicação de mínimos quadrados
2705482491885908	Desvios transversais de um torno mecânico convencional devido a movimentação do carro principal e aplicação do método dos mínimos quadrados para compensação de desalinhamento
2718845038912088	Um Sistema Evolucionário Híbrido Baseado em Algoritmos Genéticos para a Solução de Problemas de Roteamento de uma Frota de Veículos
2728424334883888	DESVENDANDO AS EXPRESSÕES 'VAI UM' E 'EMPRESTA UM', UTILIZADAS NOS ALGORITMOS DA SOMA E SUBTRAÇÃO, COM O APLICATIVO MULTIBASE
2739279461946618	Previsão Espacial de Carga Usando Algoritmos Genéticos
2744331465326048	Geometrias substitutas determinadas por redes neurais artificiais e comparadas com o método dos mínimos quadrados
2763982530162198	Algoritmos aproximados para redes credais
2826665347769368	Otimização dos indicadores de qualidade da energia elétrica através da programação linear
2826665347769368	Utilização da programação linear na avaliação dos indicadores de qualidade da energia elétrica
2826665347769368	Utilização da programação linear na avaliação dos indicadores de qualidade da energia elétrica
2873675973303728	CONTROLE DE CORRENTE DE UM MOTOR À RELUTÂNCIA VARIIÁVEL - APLICAÇÃO DE ALGORITMOS PREDITIVO E FUZZY
2873675973303728	Identificação com uma Variação de Mínimos Quadrados Recursivo aplicado a um Manipulador Robótico
2884657299031468	Comparação de Algoritmos Estocásticos na Estimação de Parâmetros Cinéticos de Modelos Bioquímicos
2888641121265608	Algoritmos para Árvore Geradora Min-max-min-sum
2888641121265608	Algoritmos Evolucionários na Solução do Problema de Otimização do Emprego de Sondas de Produção em Poços de Petróleo
2888641121265608	Algoritmos Evolucionários Na Determinação Da Configuração Ótima De Sistemas De Cogeração De Energia Com Base Em Gás Natural
2888641121265608	Comparando Algoritmos Genéticos e Transgenéticos para Otimizar a Configuração de um Serviço de Distribuição de Vídeo Baseado em REplicação Móvel
2888641121265608	Algoritmos Evolucionário para a Distribuição de Produtos de Petróleo por Redes de Polidutos
2888641121265608	Uma Análise Experimental de Algoritmos Exatos para a Árvore Geradora Biobjetivo
2901867166038988	Uso de Algoritmos Genéticos no Desenvolvimento de Redes Kohonen
2951269593210008	Experimento sobre o Uso de Tecnologias para o Aprendizado de Algoritmos e Estruturas de Dados
3034950214458518	Análise Experimental Comparativa de Algoritmos de Alocação de Memória de Código Aberto
3034950214458518	Análise Teórico-Experimental de Algoritmos de Alocação de Memória
3063286948462548	Aplicacao de Algoritmos de Filtros Adaptativos IIR para Equalizadores Adaptativos
3071039194694398	Uma Pesquisa Sobre a Personalização dos Exercícios de Algoritmos Apoiados por um Agente Afetivo
3071039194694398	Persona-Algo: Personalização dos Exercícios de Algoritmos auxiliados por um Agente Afetivo.
3071039194694398	Sistema de Recomendação de Exercícios de Algoritmos Considerando o Aspecto Afetivo Frustração do Aluno
3071039194694398	Detectando o Estado Afetivo Frustração do Aluno na Realização de Algoritmos
3071039194694398	Detecção e Tratamento do Estado Afetivo Frustração do Aluno na Disciplina de Algoritmos
3090969413342098	Contribuições para a solução do problema de restauração de sistemas de potência: investigação do uso de algoritmos genéticos e aplicação de processamento distribuído
3090969413342098	Elaboração de Escalas de Trabalho de Técnicos de Enfermagem com Busca Tabu e Algoritmos Genéticos
3090969413342098	UTILIZAÇÃO DE METAHEURÍSTICAS PARA ELABORAÇÃO DE ESCALAS DE TRABALHO DE TÉCNICOS DE ENFERMAGEM
3090969413342098	METAHEURÍSTICAS PARA A GESTÃO DE TÉCNICOS DE ENFERMAGEM
3090969413342098	Experiências com Metaheurísticas na Elaboração de Escalas de Trabalhos de técnicos em Enfermagem
3090969413342098	Metaheurísticas para a elaboração de escalas de trabalho de técnicos de enfermagem
3090969413342098	Algoritmos genéticos para seleção de contingências na análise de segurança estática de sistemas de energia elétrica
3090969413342098	Uma Arquitetura Baseada em Agentes, Ontologias e Metaheurísticas Aplicada ao Servidor Multimídia do SBTVD
3090969413342098	Um modelo computacional baseado em metaheurísticas aplicado a Transmissão Internet Protocol Television (IPTV).
3090969413342098	Metaheurísticas aplicadas a sintonia de Controladores PID: estudo de casos
3090969413342098	Uma aplicação das metaheurísticas Algoritmo Genético e Colônia Artificial de Abelhas através da codificação por regras para resolver o problema de carregamento de navios-contêineres
3099010533644898	Planejamento de Redes Ópticas Passivas Usando Algoritmos Evolutivos
3099827700882478	Uso de Algoritmos Genéticos no Desenvolvimento de Redes de kohonen
3118068479712908	SIMULAÇÃO COMPUTACIONAL DE ALGORITMOS DE REMODELAÇÃO ÓSSEA APLICADOS A UMA ESTRUTURA DE BARRAS: ESTUDO COMPARATIVO
3133811989870328	Algoritmos de Consistência para Softwares DSM Baseados em Objetos
3138898469532698	Algoritmos Genéticos na Estimação de Parâmetros em Gestão de Estoque
3138898469532698	Técnicas metaheurísticas aplicadas na otimização de parâmetros em um modelo probabilístico de gestão de estoque
3138898469532698	Proposta de ferramenta web para aprendizagem de algoritmos para solução do problema de caminho mínimo
3153165374925938	Um Modelo de Programação Linear Estocástico para o Problema de Planejamento da Expansão dos Sistemas de Distribuição de Energia Elétrica
3155646870666658	Influência dos Transformadores de Potencial Capacitivos e Filtros Anti-aliasing sobre Algoritmos de Localização de Faltas Baseado em Componentes Transitórias
3165031680223608	Resultados Experimentais de um Controlador PID Sintonizado por Algoritmos Genéticos Aplicado a um Motor de Indução Trifásico
3165031680223608	Ambiente para Análise de Robustez de Algoritmos de Controle
3192602995096368	Planejamento de padrão de cultivo em agricultura irrigada. Parte 1: Modelo de Programação Linear
3192602995096368	Programa computacional para simulação de risco em modelos de programação linear para agricultura irrigada
3197069372824658	Dimensionamento otimizado de redes de distribuição de água com a utilização de algoritmos genéticos
3197069372824658	Minimização de perdas físicas em redes de distribuição de água com a utilização de algoritmos genéticos
3197069372824658	Dimensionamento otimizado de redes de esgotos sanitários com a utilização de algoritmos genéticos
3232330829280658	O Processo de Mínimos Quadrados Aplicado no Ajuste de Dados com o Uso do Software GeoGebra
3232330829280658	Soluções por Mínimos Quadrados Utilizando a Janela CAS do GeoGebra
3232330829280658	?Método de mínimos quadrados por diferentes abordagens aplicado no ajuste de dados experimentais e uso de softwares
3232330829280658	Desenvolvimento do processo de mínimos quadrados com aplicações em ajuste de dados físicos utilizando o GeoGebra
3232330829280658	Matemática intervalar com método de mínimos quadrados no tratamento de incerteza de dados experimentais com uso de software educacional
3232663071892028	Metaheurísticas para o problema de máquinas paralelas não-relacionadas com penalidades por adiantamento e atrasos
3232663071892028	Metaheurísticas para problema de flowshop flexível com penalidades de adiantamento e atraso
3243755693129708	Soluções para o Gerenciamento de Tráfego Aéreo Utilizando Algoritmos Genéticos
3248166666175748	Algoritmos genéticos aplicados à otimização multiparamétrica da resposta de gradiômetros GMI
3254003289054368	Desenvolvimento de algoritmos matemáticos aplicados a confiabilidade estrutural
3254003289054368	Otimização estocástica com recurso em dois estágios aplicada a um problema de programação linear sujeito a incertezas
3254003289054368	Otimização estocástica por meio de um problema de programação linear com coeficientes aleatórios
3254003289054368	Otimização estocástica aplicada a um problema de programação linear sujeito a incertezas
3254003289054368	Abordagem estocástica com recurso em dois estágios aplicada a um problema de programação linear sujeitos a incertezas
3254003289054368	Comparação entre algoritmos de programação não linear aplicados ao problema de confiabilidade estrutural
3262681213088048	Um minicurso online de Algoritmos como apoio às disciplinas iniciais da graduação: preparação, execução e resultados sobre a satisfação dos alunos
3262681213088048	Aplicação de um questionário com professores brasileiros para investigar as disciplinas de Algoritmos e Lógica de Programação para os diferentes cursos
3262681213088048	Ensino de Algoritmos e Lógica de Programação para os Diferentes Cursos: Um Mapeamento Sistemático da Literatura
3263781278157068	Modelagem do Problema de Planejamento de Produção em Uma Empresa de Marketing Digital Usando Programação Linear Inteira
3263781278157068	Modelagem do problema de roteamento de veículos usando algoritmos genéticos: o caso da coleta de leite
3269842674142738	Algoritmos de Estimação Recursiva de Média do Fator K para Qualidade de Energia
3379906315883988	Maximização do Espaço de Trabalho de Manipuladores 3R Usando Algoritmos Evolutivos.
3410221270317818	Algoritmos Genéticos no Controle de Estoque e Logística de Entrega
3422301660109508	Resolução de Problemas de Programação Linear a Partir de um Algoritmo Não Linear
3422781154556948	Aplicação de Técnicas de Relaxação Lagrangeana e Programação Dinâmica Dual ao Modelo de Despacho Horário da Operação Energética
3423133876430218	Algoritmos para Integração no Tempo das Equações da Elasto-Plasticidade
3474603539038128	Aplicação de Programação Linear para Balanceamento e Operação de Linhas de Montagem
3550111932609658	Uma Análise Comparativa de Algoritmos de AprendizadoSupervisionado para Classificação de Pedidos deEmpréstimos em Plataforma Peer-to-Peer
3551809247862378	Uma Estratégia Eficiente para Balanceamento de Carga em Algoritmos de Mineração de Dados de Conjuntos Freqüentes
3559042497669898	Implementação em FPGAs dos algoritmos global (needleman-Wunsch) e local (Smith-Waternab) de seqüenciamento de Genes
3559042497669898	Otimização de Algoritmos de Processamento de Imagens Médicas Utilizando a Computação Paralela
3559042497669898	Uma Abordagem Utilizando mpiJava para a Paralelização de Algoritmos de Processamento de Imagens Médicas
3559042497669898	Algoritmos de Multiplicação de Montgomery em Hardware e Impacto no Algoritmo RSA
3559042497669898	Avaliação de Desempenho de Algoritmos Criptográficos em Web Services Utilizando WS-Security.
3577555497963058	Computação Quântica - complexidade e algoritmos
3602228236232788	O Algoritmo Afim-Escala Aplicado à Fase 1 em Programação Linear
3602228236232788	Traçado Automático de Árvores: Critérios Estéticos e Algoritmos
3602228236232788	Um Ambiente para Animar Algoritmos em Grafos
3602228236232788	Estruturas de Dados e Algoritmos de um Editor Hierárquico para Circuitos Integrados VLSI
3630883713661678	Influência dos Transformadores de Potencial Capacitivos e Filtros Anti-aliasing sobre Algoritmos de Localização de Faltas Baseado em Componentes Transitórias
