ID-Lattes	Título	Ano	DOI	Veículo	ISSN	Volume	Fascículo	Serie	P-inicial	P-final	Palavras-chave	Autores	Quantidade-autores
9311310817226781	The Selection of Committee Leadership in the Brazilian Chamber of Deputies	2004		The Journal of Legislative Studies	13572334	10	1		1		[]	SANTOS, F.; RENNO, L. R.	2
9311310817226781	Successful re-election strategies in Brazil: the electoral impact of distinct institutional incentives	2003	10.1016/s0261-3794(01)00057-9	Electoral Studies	02613794	22	3	3	425	448	[]	PEREIRA, C.; RENNO, L. R.	2
9311310817226781	Fundamentos da economia, mercado financeiro e intenção de voto: as eleições presidenciais brasileiras de 1994, 1998 e 2002	2006	10.1590/S0011-52582006000100002	Dados (Rio de Janeiro. Impresso)	00115258	49	1	1	11	40	[]	RENNO, L. R.; SPANAKOS, A.	2
9311310817226781	Social Context and Campaign Volatility in New Democracies: Networks and Neighborhoods in Brazil's 2002 Elections	2006	10.1111/j.1540-5907.2006.00190.x	American Journal of Political Science	00925853	50	2	2	382	399	[]	BAKER, A.; RENNO, L. R.; AMES, B.	3
9311310817226781	Elections and Economic Turbulence in Brazil: Candidates, Voters, and Investors	2006	10.1353/lap.2006.0053	Latin American Politics & Society	15482456	48	4	4	1	26	[]	SPANAKOS, A.; RENNO, L. R.	2
9311310817226781	Notes on the 2006 Brazilian Presidential Elections: The Winding Road to Democratic Consolidation	2007		Colombia Internacional	01215612	64			154	165	[]	RENNO, L. R.	1
9311310817226781	O Que é que o reeleito tem? O retorno: O Esboço de uma teoria da reeleição no Brasil	2007		Revista de Economia Política (Impresso)	01013157	27		4	664	683	[]	PEREIRA, C.; RENNO, L. R.	2
9311310817226781	Escândalos e Voto: as eleições presidenciais brasileiras de 2006	2007		Opinião Pública (UNICAMP)	01046276	13		2	260	282	[]	RENNO, L. R.	1
9311310817226781	Desigualdade e informação política: as eleições brasileiras de 2002	2007		Dados (Rio de Janeiro)	00115258	50		4	721	755	[]	RENNO, L. R.	1
9311310817226781	Agenda Power, Executive Decree Authority, and the Mixed Results of Reform in the Brazilian Congress	2008	10.3162/036298008783743309	Legislative Studies Quarterly	03629805	33		1	5	33	[]	PEREIRA, C.; RENNO, L. R.; POWER, T.	3
9311310817226781	Career Choice and Legislative Reelection: Evidence from Brazil and Colombia	2007		Brazilian Political Science Review	19813821	1		1	102	124	[]	BOTERO, F.; RENNO, L. R.	2
9311310817226781	Rewarding the Corrupt? Reelection and Scandal Involvement in the Brazilian 2006 Legislative Election	2008		Colombia Internacional	01215612	68			98	107	[]	RENNO, L. R.	1
9311310817226781	A cabeça do jornalista: Opiniões e valores políticos dos jornalistas no Brasil	2009		Comunicação & Política	01026925	27		3	1		[]	Gramacho, W.; RENNO, L; SILVA, D. M.; Mendes, R.	4
9311310817226781	Speak Clearly and Carry a Big Stock of Dollar Reserves: Sovereign Risk, Ideology, and Presidential Elections in Argentina, Brazil, Mexico, and Venezuela	2009	10.1177/0010414009331711	Comparative Political Studies	00104140	42		10	1292	1316	[]	SPANAKOS, A.; RENNO, L	2
9311310817226781	Split-ticket voting as the rule: Voters and permanent divided government in Brazil	2009	10.1016/j.electstud.2008.06.005	Electoral Studies	02613794	28		1	8	20	[]	AMES, B.; BAKER, A.; RENNO, L	3
9311310817226781	Bolsa Família e Voto nas Eleições Presidenciais de 2006: Em Busca do Elo Perdido	2009		Opinião Pública (UNICAMP. Impresso)	01046276	15		1	31	54	[]	Lício, Elaine; RENNO, L; CASTRO, H.	3
9311310817226781	Voto estratégico punitivo: transferência de votos nas eleições presidenciais de 2006	2010	10.1590/S0101-33002010000100008	Novos Estudos CEBRAP (Impresso)	01013300				141	161	[]	Rennó, Lucio R.; Hoepers, Bruno	2
9311310817226781	Informação política e atitudes sobre gastos governamentais e impostos no Brasil: evidências a partir de um experimento de opinião pública	2010		Opinião Pública (UNICAMP. Impresso)	01046276	16		1	143	161	[]	Turgeon, M.; Rennó, Lucio R.	2
9311310817226781	Let?s Blame Everyone: Executive and Legislative Evaluations of Economic Performance in Brazil and Chile	2010		Journal of Politics in Latin America (Internet)	18684890	2		1	53	78	[]	Rennó, Lucio R.; Gramacho, W.	2
9311310817226781	Executive-Legislative Relations in Brazil: Is 2009 the First Year of the Rest of Our Lives?	2010		Revista de Ciencia Política (Santiago. Impresa)	07161417	30		2	213	230	[]	Rennó, Lucio R.	1
9311310817226781	A Metamorfose do Orçamento Participativo: Mudança de Governo e seus Efeitos em Porto Alegre	2012		Revista de Sociologia e Política (Online)	16789873	20		41	235	262	[]	Rennó, Lucio R.; Souza, A.	2
9311310817226781	A Variação da Volatilidade Eleitoral no Brasil: Um Teste com as Explicações Econômicas, Políticas e Sociais	2011		Latin American Research Review	00238791	46		3	4		[]	Ricci, P; Peres, P.; Rennó, Lucio R.	3
9311310817226781	As bases do Lulismo: a volta do personalismo, realinhamento ideológico ou não alinhamento?	2010		Revista Brasileira de Ciências Sociais (Impresso)	01026909	25			39	60	[]	Rennó, Lucio R.; Cabello, Andrea	2
9311310817226781	Mobilidade social ascendente e voto: as eleições presidenciais de 2010 no Brasil	2011		Opinião Pública (UNICAMP. Impresso)	01046276	17		2	304	332	[]	Peixoto, Vitor; Rennó, Lucio R.	2
9311310817226781	Validade e confiabilidade das medidas de confiança interpessoal: o barômetro das Américas.	2011		Dados (Rio de Janeiro. Impresso)	00115258	54		3	391	428	[]	RENNO, L. R.	1
9311310817226781	A Estrutura das Crenças de Massa e seu Impacto na Decisão do Voto	2001		BIB. Revista Brasileira de Informação Bibliográfica em Ciências Sociais	15168085	51		1	56	79	[]	RENNO, L	1
9311310817226781	Reelection and Legislative Power: Surprising Results from Brazil	2012	10.1111/j.1939-9162.2012.00061.x	Legislative Studies Quarterly	03629805	37		4	533	558	[]	CUNOW, SAUL; AMES, BARRY; DESPOSATO, SCOTT; RENNO, LUCIO	4
9311310817226781	Forecasting Brazilian presidential elections: Solving the N problem	2012	10.1016/j.ijforecast.2012.04.003	International Journal of Forecasting	01692070	28		4	804	812	[]	TURGEON, MATHIEU; RENNÓ, LUCIO	2
9311310817226781	Should I Stay or Should I Go? Explaining Political Ambition by Electoral Success in Brazil	2013		Journal of Politics in Latin America (Internet)	18684890	5		3	73	96	[]	PEREIRA, C.; Rennó, L.	2
9311310817226781	PT no purgatório: ambivalência eleitoral no primeiro turno das eleições presidenciais de 2010	2014	10.1590/S0104-62762014000100001	Opinião Pública (UNICAMP. Impresso)	01046276	20			01	25	[]	Rennó, L.; AMES, B.	2
9311310817226781	Political Survival Strategies: Political Career Decisions in the Brazilian Chamber of Deputies Previous versions of this article were presented at the conference Brazilian Political Institutions in Comparative Perspective: The Role of Congress in Presidential System. Centre for Brazilian Studies, University of Oxford, 2829 May 2001; at the XXIII International Congress of Latin American Studies Ass	1999	10.1017/s0022216x03007090	Journal of Latin American Studies (Print)	0022216X	36		1	109	130	[]	LEONI, EDUARDO; PEREIRA, CARLOS; Renn, Lcio	3
9311310817226781	Institutional and Partisan Sources of Legislative Conflict: The Brazilian Case	2014		Revista Iberoamericana de Estudos Legislativos	21798419	1		1	2	12	[]	HIROI, T.; Rennó, L.	2
9311310817226781	Opening the Black Box: Cabinet Authorship of Legislative Proposals in a Multiparty Presidential System	2015	10.1111/psq.12186	Presidential Studies Quarterly	03604918	45		2	247	269	[]	Gaylord, S.; Rennó, L.	2
9311310817226781	OBSTRUÇÃO E PROCESSO DECISÓRIO NA CÂMARA DOS DEPUTADOS: 1991 A 2010	2014		Texto para Discussão (IPEA. Brasília)	14154765	1957			7		[]	HIROI, T.; Rennó, L.	2
9311310817226781	Dimensions of Legislative Conflict: Coalitions, Obstructionism, and Lawmaking in Multiparty Presidential Regimes	2014	10.1111/lsq.12049	Legislative Studies Quarterly	03629805	39		3	357	386	[]	HIROI, TAEKO; Renno, Lucio	2
9311310817226781	The Changing Role of Ministers in the Legislative Agenda in Brazil	2015		Revista Iberoamericana de Estudos Legislativos	21798419	4		1	57		[]	Rennó, L.; Wojcik, S.	2
9311310817226781	Obstrucción y proceso decisorio en la Cámara de los Diputados: Brasil 1991-2010	2015	10.14201/alh201570135163	América Latina Hoy	11302887	70		0	135	163	[]	Renno, Lucio; HIROI, TAEKO	2
9311310817226781	Brazil 2015 and Beyond: The Aftermath of the 2014 Elections and Implications for Dilma?s Second Term	2015		LASA Forum	08907218	XLVI		3	15	18	[]	Braig, M.; POWER, T.; RENNO, L. R.	3
9311310817226781	The Brazilian 2014 Presidential Elections: A Country Fractured by Class Struggle?	2015		LASA Forum	08907218	xlvi		3	18	21	[]	RENNO, L. R.	1
9311310817226781	The Dynamics of Partisan Identification When Party Brands Change: The Case of the Workers Party in Brazil	2016	10.1086/683609	The Journal of Politics	00223816	78		1	197	213	[]	BAKER, ANDY; AMES, BARRY; SOKHEY, ANAND E.; RENNO, LUCIO R.	4
9311310817226781	Perdendo o fio da meada: ambiguidades e contradições na teoria do realinhamento	2014		Revista Brasileira de Informação Bibliográfica em Ciências Sociais â013 BIB	23176644	77			5	23	[]	RENNO, L. R.; Silva, T. M.	2
9311310817226781	CIDADÃOS FALAM: AVALIAÇÕES E PERCEPÇÕES POPULARES SOBRE SERVIÇOS PÚBLICOS	2015		Textos para Discussão	24467502	9			1	43	[]	Rennó, L.	1
9311310817226781	A Psicologia Política das Classes Sociais no Brasil: Atributos das Atitudes Políticas por Estratificação e Mobilidade Social	2016	10.1590/00115258201670	Dados (Rio de Janeiro)	16784588	59		1	11	52	[]	Rennó, Lucio; TURGEON, MATHIEU	2
9311310817226781	Editor's Introduction	2016	10.1111/psq.12338	Presidential Studies Quarterly	03604918	46		3	504	506	[]	Rennó, Lucio	1
9311310817226781	The Political Cost of Corruption: Scandals, Campaign Finance, and Reelection in the Brazilian Chamber of Deputies	2016		Journal of Politics in Latin America (Print)	1866802X	8		2	3	36	[]	JUCÁ, I.; Melo, M. A.; Rennó, L.	3
9311310817226781	Does Welfare Provision Promote Democratic State Legitimacy? Evidence from Brazil's Bolsa Família Program	2017	10.1111/laps.12035	LATIN AMERICAN POLITICS AND SOCIETY	1531426X	59		4	99	120	[]	Layton, Matthew L.; DONAGHY, MAUREEN M.; RENNÓ, LÚCIO R.	3
9311310817226781	MEANING OF TIME: LEGISLATIVE DURATION IN THE BRAZILIAN CONGRESS	2017		TEXTOS PARA DISCUSSÃO CEPAL/IPEA	21795495	1		228	1	24	[]	HIROI, T.; Rennó, L.	2
9311310817226781	Pork is policy: Dissipative inclusion at the local level	2018	10.1111/gove.12331	GOVERNANCE-AN INTERNATIONAL JOURNAL OF POLICY ADMINISTRATION AND INSTITUTIONS	09521895	online			1	20	[]	BERTHOLINI, FREDERICO; PEREIRA, CARLOS; Renno, Lucio	3
9311310817226781	Disentangling legislative duration in coalitional presidential systems	2018	10.1080/13572334.2018.1540118	JOURNAL OF LEGISLATIVE STUDIES	13572334	24		4	475	498	[]	HIROI, TAEKO; Rennó, Lucio	2
9311310817226781	SIEDF - Uma Plataforma de Inovação para a Gestão Pública	2018		BRASÍLIA EM DEBATE	2316820X	20			35	45	[]	Rennó, L.; Silva, A.; Cybelle, C.; West, M.	4
9311310817226781	Comportamento Sustentável: Percepções Populares sobre Preservação e Conservação	2018		BRASÍLIA EM DEBATE	2316820X	19			37	45	[]	Rennó, L.; BERTHOLINI, FREDERICO; Cruz, Bruno	3
9311310817226781	Teoria da Cultura Politica: Vicios e Virtudes	1998		BIB. Revista Brasileira de Informação Bibliográfica em Ciências Sociais	15168085	45	1		71	93	[]	RENNO, L. R.	1
9391282233857282	aport@l.eletronico.gov - Considerções sobre a interação sociedade-Estado através das redes telemáticas	2002		GEOgraphia (UFF)	15177793	4	7		34	52	['e-governo', 'Racionalizacao', 'Tecnologias de Informação e Comunicação', 'Gestao Urbana', 'Estado']	RANDOLPH, R.	1
9391282233857282	O meio ambiente como forma específica de organização territorial: Elementos para uma discussão conceitual	1993		Cadernos IPPUR/UFRJ	01031988	7	1		73	84	['Ecologia', 'Meio Ambiente']	BESSA, E.; RANDOLPH, R.	2
9391282233857282	Estabilidade sócio-histórica material-concreta: Proposições metodológicas para a análise regional	1992		Boletim de Geografia Teorética	01009761	22	44		378	383	['Analise Territorial', 'Metodologia', 'Novos Paradigmas']	RANDOLPH, R.	1
9391282233857282	Configuração e organização territorial: Análise de espacialidade e temporalidade	1990		Cadernos IPPUR/UFRJ	01031988	4	1		9	34	['Espacialidade', 'Temporalidade']	RANDOLPH, R.	1
9391282233857282	Betriebswirtschaftliche Forschung - ein integratives Konzept zur Verbindung von Forschung, Lehre und Praxis (Pesquisa em administração. Uma concepção integrada para a articulação entre pesquisa, ensino e praxis)	1979		Die Fortbildung		24	03		65	71	['Administracao Empresarial', 'Ensino, Pesquisa e Extensao Universitarias', 'Integracao Universidade - Industria']	RANDOLPH, R.; PFEIFFER, Werner	2
9391282233857282	Einsatzplanung und Entscheidungsrechnungen für Industrial Handling-Geräte (Planejamento de implantação e cálculos de decisão para aparelhos de handling na produção)	1978		Neue Technik Nova Técnica		20	10		19	26	['Planejamento Empresarial', 'Robos Industriais', 'Tecnologia de Producao']	RANDOLPH, R.; PFEIFFER, Werner	2
9391282233857282	Die minimale Bewegungsstörung. Eine Untersuchung an Kindergartenkindern (O distúrbio mínimal de movimentação. Uma análise fatorial de uma investigação em crianças de creches)	1972		PROGRESSO EM MEDICINA		90			985	988	['Disturibios Minimos de Movimentos', 'Padroes de Fatores de Risco Pre-Natal']	SCHIRM, H.; RANDOLPH, R.; BAHL, R.	3
9391282233857282	Redes estratégicas e de solidariedade e organização territorial: à procura de novas territorialidades	1994		Cadernos IPPUR/UFRJ	01031988	8	1		17	27	['Territorialidades', 'Rede', 'Estratégia', 'Solidariedade']	RANDOLPH, R.	1
9391282233857282	Preservacao Ambiental, Lixo e Organizacao Comunitaria da Coleta Seletiva No Complexo de Manghuinhos (Rj)	1995		Cadernos IPPUR/UFRJ	01031988	9	1		45	54	['Coleta Seletiva', 'Lixo', 'Preservacao Ambiental']	RANDOLPH, R.; KLIGERMAN, D. C.	2
9391282233857282	Separate Waste Collection And Recycling In Underpreviledged Areas	1996		AQUAPOLIS		1	2		18	25	['Coleta e Reciclagem', 'Lixo', 'Meio Ambiente']	KLIGERMAN, D. C.; RANDOLPH, R.	2
9391282233857282	O planejamento comunicativo entre as perspectivas comunitarista e liberal: há uma 'terceira via'de integração social?	1999		Cadernos PUR/UFRJ (Cessou em 1989)	01031988	XIII	1		83	108	['Integracao Social', 'Planejamento Urbano e Regional', 'Associativismo', 'Liberalismo', 'Comunicacao']	RANDOLPH, R.	1
9391282233857282	Sociedade em rede: paraíso ou pesadelo? Reflexões acerca de novas formas de articulação social e territorial das sociedades	1999		GEOgraphia (UFF)	15177793	1	2		27	53	['Tecnologias de Informação e Comunicação', 'Cidades', 'Contradições Sociais', 'Mundialização', 'Rede']	RANDOLPH, R.	1
9391282233857282	A sociedade em rede	2000	10.22296/2317-1529.2000n2p111	Revista Brasileira de Estudos Urbanos e Regionais (ANPUR)	15174115			2	111	113	['Sociedade em rede', 'Tecnologias de Informacao e Comunicacao', 'Rede Urbana']	RANDOLPH, R.	1
9391282233857282	¨Digital Divide¨. Reflexões sobre novas formas de exclusão social	2000		Geografares: Revista do Mestrado e do Departamento de Geografia, Centro de Ciências Humanas e Naturais (UFES)	15182002	1	1		89	109	['Exclusão', 'Desigualdades Sociais', 'Tecnologias de Informacao e Comunicacao', 'Cidade']	RANDOLPH, R.; LIMA, Mário Hélio Trindade de	2
9391282233857282	Determinações estratégicas e potencialidades de transformação do Programa Favela-Bairro	2001		GEOgraphia (UFF)	15177793	3	5		32	48	['Planejamento', 'Gestao Urbana', 'Desigualdades Sociais', 'Pobreza Urbana', 'Politica Social']	RANDOLPH, R.	1
9391282233857282	Em busca do urbano na cidade: 'andaduras porteñas'por lugares e lares de experiência sensorial, cognitiva e do espírito absoluto	2002		Cadernos PUR/UFRJ (Cessou em 1989)	01031988	2002	1		381	403	['Cidade', 'urbano', 'Lugar']	RANDOLPH, R.	1
9391282233857282	O real, o virtual e o imaginário - Reflexões sobre a ¨realidade¨ do espaço cibernético	2003		Veritati (UCSAL)	16763459	3			181	196	['ciberespaço', 'virtual']	RANDOLPH, R.	1
9391282233857282	Cidade e lugar: sua representação e apropriação ideológica	2001	10.22296/2317-1529.2001n5p9	Revista Brasileira de Estudos Urbanos e Regionais (ANPUR)	15174115		novenbro	5	9	22	['Cidade', 'representação', 'Lugar']	RANDOLPH, R.; LIMONAD, Ester	2
9391282233857282	Novas formas de exclusão social? Reflexões sobre o 'digital divide'	2000		Cadernos Metrópole (PUCSP)	15172422	4			281	314	['Desigualdades Sociais', 'Exclusão Social', 'Tecnologias de Informação e Comunicação']	RANDOLPH, R.	1
9391282233857282	Mobilidade e expansão do Rio de Janeiro para áreas peri-metropolitanas	2007		Cadernos Metrópole (PUCSP)	15172422	17		1	59	80	['Mobilidade', 'Área perimetropolitana', 'Lugares', 'Metropole', 'Rio de Janeiro']	RANDOLPH, R.; GOMES, Pedro Henrique Oliveira	2
9391282233857282	Do planejamento colaborativo ao planejamento ?subversivo?: Reflexões sobre limitações e potencialidades de Planos Diretores no Brasil	2007		Scripta Nova (Barcelona)	11389788	245			85	98	['Planejamento', 'Plano Diretores', 'Subversao', 'Participação']	RANDOLPH, R.	1
9391282233857282	Distribuição espacial do crescimento populacional dentro e fora da Região Metropolitana do Rio de Janeiro	2007		Revista de Economia Fluminense	19818939	3		6	28	33	['Desenvolvimento Urbano e Regional', 'Expansão metropolitana', 'Área peri-metropolitana', 'Metropole', 'Rio de Janeiro']	RANDOLPH, R.	1
9391282233857282	A NOVA PERSPECTIVA DO PLANEJAMENTO SUBVERSIVO E SUAS (POSSÍVEIS) IMPLICAÇÕES PARA A FORMAÇÃO DO PLANEJADOR URBANO E REGIONAL ? O CASO BRASILEIRO	2008		Scripta Nova (Barcelona)	11389788	Vol. X		270	98	110	['Planejamento Subversivo', 'Educação', 'Brasil']	RANDOLPH, R.	1
9391282233857282	A contribuição da cartografia subversiva para o planejamento do espaço social. Caminhos para uma reflexão a respeito de 'subversões' concretas	2010		Scripta Nova (Barcelona)	11389788	XIV		33	(29)		['Planejamento Subversivo', 'Cartografia', 'Produção do espaço', 'Transformações sócio-espaciais']	RANDOLPH, R.; GOMES, Pedro Henrique Oliveira	2
9391282233857282	Avanços da metropolização e formação de novas fronteiras: investigações sobre trajetórias da urbanização em torno das metrópoles	2012		Scripta Nova (Barcelona)	11389788	XVI		418	43	58	['Área peri-metropolitana', 'Desenvolvimento Urbano e Regional', 'Expansão metropolitana', 'Metropole', 'Fronteiras']	RANDOLPH, R.	1
9391282233857282	Em busca de uma agenda para o Planejamento Urbano e Regional: uma homenagem a Ana Clara Torres Ribeiro	2013	10.22296/2317-1529.2013v15n1p11	Revista Brasileira de Estudos Urbanos e Regionais (ANPUR)	15174115	15		1	11	31	['Planejamento Urbano e Regional', 'Interdisciplinaridade', 'Ensino, Pesquisa e Extensao Universitarias']	RANDOLPH, R.	1
9391282233857282	FÓRUNS POLÍTICOS, EXERCÍCIO DO PODER E ARRANJOS TERRITORIAIS: CONTEXTOS PARA A FORMULAÇÃO DE POLÍTICAS REGIONAIS DE DESENVOLVIMENTO NO BRASIL	2014		Scripta Nova (Barcelona)	11389788	XVII		493(39)	254	271	['Poder', 'Organização Territorial', 'Políticas Públicas', 'Planejamento Regional', 'Desenvolvimento Urbano e Regional', 'Brasil']	RANDOLPH, R.	1
9391282233857282	Arenas de formulação de políticas regionais: uma proposição metodológica	2015	10.7867/2317-5443.2015v3n1p005-026	Revista Brasileira de Desenvolvimento Regional	23175443	3		1	005		['Consórcio público', 'Estado', 'Politica', 'Desenvolvimento regional', 'Planejamento Regional']	RANDOLPH, R.	1
9391282233857282	Política, planejamento e governança do desenvolvimento regional - quo vadis?	2017		Redes (Santa Cruz do Sul. Online)	19826745	22		1	218	239	['Desenvolvimento regional', 'Políticas Públicas', 'Planejamento Regional', 'Governança', 'perspectivas']	RANDOLPH, R.	1
9391282233857282	Governança Territorial e seus Desafios. Reflexões sobre Consórcios Intermunicipais e Comitês Hidrográficas	2017		Brazilian Journal of Development	25258761	3		3	389	405	['Governança', 'Analise Territorial', 'bacia hidrográfica', 'Consórcio público']	RANDOLPH, R.; MAGALHAES, G. A.	2
9391282233857282	Relation of risk factors during pregnancy and labor and signs of minimal cerebral movement disorders in preschool children	1973		Monatsschrift Kinderheilkunde	14330474	121		7	269	271	['Padroes de Fatores de Risco Pre-Natal']	RANDOLPH, R.; SCHIRM, H.; BAHL, R.	3
9391282233857282	AS MÚLTIPLAS DIVISÕES TERRITORIAIS DA REGIÃO DO ALTO URUGUAI CATARINENSE E SUA (DES) ARTICULAÇÃO	2018		REVISTA BRASILEIRA DE GESTÃO E DESENVOLVIMENTO REGIONAL	1809239X	14		2	70	90	['Analise Regional', 'Consórcio público', 'Regionalismo']	BIGATON, I. C.; MAIA, C. M.; RANDOLPH, R.	3
9391282233857282	POLÍTICAS PÚBLICAS E DESENVOLVIMENTO REGIONAL: DESAFIOS E POTENCIALIDADES NO BRASIL	2018		REVISTA BRASILEIRA DE GESTÃO E DESENVOLVIMENTO REGIONAL	1809239X	14		3	426	445	['Desenvolvimento regional', 'Políticas Públicas', 'Arranjos institucionais', 'Arenas políticas', 'Projeto Politico']	RANDOLPH, R.	1
9391282233857282	Espaço de vida, espaço econômico e as contradições no desenvolvimento regional	2018		NOVOS CADERNOS NAEA	21797536	21		2	57	77	['Produção do espaço', 'Contradições Sociais', 'Desenvolvimento regional', 'Cotidiano']	RANDOLPH, R.	1
9391282233857282	Regional development policies and the challenge to reduce spatial inequalities in Brazil	2019	10.1080/23792949.2019.1570824	Area Development and Policy	23792949	5		1	1	13	['Desenvolvimento regional', 'Políticas Públicas', 'Governança', 'desigualdades Regionais', 'Brasil']	RANDOLPH, RAINER	1
9391282233857282	Superando abordagens colaborativa e agonística do planejamento: caminhos para sua radicalização por meio de ações subversivas	2019	10.1590/2236-9996.2019-4405	CADERNOS METRÓPOLE (PUCSP)	15172422	21		44	99	117	['Planejamento Comunicativo', 'Planejamento Subversivo', 'Cotidiano', 'Liberalismo']	RANDOLPH, RAINER	1
9391282233857282	A crise da modernidade e a construção de novas legitimidades científicas: um desafio à análise territorial	1991		Cadernos IPPUR/UFRJ	01031988	5	1		23	32	['Analise Territorial', 'Novos Paradigmas', 'Organização Territorial']	RANDOLPH, R.	1
9982121532266721	ESTRUTURA DE GOVERNANÇA, PERFORMANCE E TURNOVER DE EXECUTIVOS: UM ESTUDO COM INDÚSTRIAS BRASILEIRAS	2004		Revista Alcance (Online)	1983716X	11	1		31	47	['Governança Corporativa', 'Turnover de Executivos', 'Performance Empresarial']	MENDES-DA-SILVA, W.; MORAES, Walter Fernando Araújo de	2
9982121532266721	Determinantes da disseminação voluntária de informações financeiras na internet	2005	10.1590/S1676-56482005000200004	RAE Eletrônica (Online)	16765648	4	2	jul./dez.	Art. 19		['Internet', 'Governança Corporativa', 'Disclosure']	MENDES-DA-SILVA, W.; MAGALHÃES FILHO, Paulo Azevedo de Oliveira	2
9982121532266721	DIVERSIFICAÇÃO DE FORNECEDORES E DESEMPENHO FINANCEIRO: UM ESTUDO EMPÍRICO COM INDÚSTRIAS BRASILEIRAS	2005	10.5281/zenodo.2567032	READ. REVISTA ELETRÔNICA DE ADMINISTRAÇÃO (PORTO ALEGRE. ONLINE)	14132311	11	1		1	27	['Diversificação de Fornecedores', 'Gestão de Suprimentos', 'Estratégia de Diversificação']	MENDES-DA-SILVA, W.; PONTUAL, Leonardo de Oliveira	2
9982121532266721	EFEITOS DA ESTRATÉGIA DE DIVERSIFICAÇÃO SOBRE O VALOR E A PERFORMANCE FINANCEIRA DE INDÚSTRIAS BRASILEIRAS	2005		Revista Alcance (Online)	1983716X	12	1	jan./	79	98	['Estratégia de Diversificação', 'Desempenho Empresarial', 'Indústrias Brasileiras', 'Bovespa']	MENDES-DA-SILVA, W.	1
9982121532266721	CORPORATE GOVERNANCE, STRATEGY, AND SUPPLY MANAGEMENT PERFORMANCE: AN EMPIRICAL ANALYSIS OF COMPANIES LISTED IN THE SÃO PAULO STOCK EXCHANGE	2005	10.5281/zenodo.2567036	BYU international law & management review	15555070	2	Winter	2	43	64	['Diversification Strategy', 'Brazilian Firms', 'Emerging markets']	MENDES-DA-SILVA, W.; BLACK, Ervin L	2
9982121532266721	A MAÇA PROIBIDA: OS ALIMENTOS GENETICAMENTE MODIFICADOS E A MORAL RELIGIOSA, A PROPOSIÇÃO DA TIPOLOGIA DE RISCO PERCEBIDO DO 'PARADOXO DE ADÃO'	2008	10.5281/zenodo.2549667	RAC ELETRÔNICA	19815700	2	PRELO	1	54	67	['Percepção de Risco', 'Religiosidade e Julgamento', 'Moral Religiosa']	KOVACS, Michelle Helena; BARBOSA, M.L.; KOVACS, Érica Piros; DURÃO, André Falcão; MENDES-DA-SILVA, W.; FARIAS, S.A.	6
9982121532266721	Diversificação e desempenho em empresas industriais brasileiras: um estudo empírico no período de 1997 a 2001	2008	10.1590/S1415-65552008000200003	RAC. Revista de Administração Contemporânea (Impresso)	14156555	12		2	313	338	['Estratégia Empresarial', 'Diversificação da Firma', 'Valor da Firma', 'Insdústrias Brasileiras']	ROGERS, Pablo; MENDES-DA-SILVA, W.; PAULA, Germano Mendes de	3
9982121532266721	Punidos por baixo desempenho: impactos da governança corporativa sobre o turnover de executivos no Brasil	2006	10.1590/S1984-92302006000100007	Organizações & Sociedade (Online)	19849230	13	PRELO	36	125	143	['Governança Corporativa', 'Indústrias Brasileiras', 'Conselho de Administração', 'Performance Empresarial']	MENDES-DA-SILVA, W.; MORAES, Walter Fernando Araújo de	2
9982121532266721	EFEITOS DA GOVERNANÇA CORPORATIVA E DA PERFORMANCE EMPRESARIAL SOBRE O TURNOVER DE EXECUTIVOS NO BRASIL: COMPARANDO EMPRESAS FAMILIARES E NÃO FAMILIARES	2006	10.5281/zenodo.2566911	RAM. REVISTA DE ADMINISTRAÇÃO MACKENZIE (IMPRESSO)	15186776	7		1	45	70	['Turnover de Executivos', 'Governança Corporativa', 'Empresas Familiares', 'Empresas Brasileiras', 'Indústrias Brasileiras', 'Conselho de Administração']	MENDES-DA-SILVA, W.; GRZYBOVSKI, Denize	2
9982121532266721	ANÁLISE EMPÍRICA DA GESTÃO DE SUPRIMENTOS: IMPACTOS DO TRADE-OFF SINGLE VERSUS MULTIPLE SOURCING SOBRE O DESEMPENHO DA FIRMA	2006	10.5281/zenodo.2567024	BASE (UNISINOS)	1807054X	3		3	240	252	['Estratégia de Fornecedores', 'Administração de Operações', 'Desempenho Empresarial']	MENDES-DA-SILVA, W.; PONTUAL, Leonardo de Oliveira	2
9982121532266721	THE ASSOCIATION BETWEEN CORPORATE GOVERNANCE AND PRODUCT DIVERSIFICATION IN BRAZILIAN FIRMS: AN EMPIRICAL STUDY	2008	10.22495/cocv5i2c3p6	Corporate Ownership & Control (Print)	17279232	5		2	367	378	['Board Composition', 'Emerging markets', 'Corporate Governance', 'Brazilian Firms', 'Capital Market']	MENDES-DA-SILVA, W.; BLACK, Ervin L; Mallet	3
9982121532266721	ASPECTOS DA GOVERNANÇA CORPORATIVA DE EMPRESAS LISTADAS NA BOVESPA: UM ESTUDO EXPLORATÓRIO SOBRE A COMPOSIÇÃO E PERFIL DOS CONSELHOS DE ADMINISTRAÇÃO	2007	10.4013/base	Base (UNISINOS)	1807054X	4		2	149	159	['Governança Corporativa', 'Conselhos de Administração', 'Empresas Brasileiras']	OLIVEIRA, A.J.B.G.; MENDES-DA-SILVA, W.; SANTOS, J.F.	3
